instance,directory,status,num_solutions,wall_clock_time,cpu_time,failures,propagations,solveTime,nodes,peakDepth,restarts,nogoods,AverageLbd,AverageLearnedNogoodLength,AverageConflictSize,NumUnitNogoodsLearned,type,best_sol
pumpkin-v0/opt/n150_k10/instance_n150_k10_0002.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/154,SATISFIABLE,59,1802.27,1785.97,3541394,2218399086,1794.500783415,7098384,2038,8704,3541394,13.525926231308913,27.533879031816284,9.564071662175968,161,minimize,3402314
pumpkin-v0/opt/n150_k10/instance_n150_k10_0000.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/155,SATISFIABLE,104,1802.16,1785.6200000000001,2709399,1949697202,1794.14655145,6553225,1952,12016,2709399,13.302330516841558,48.51088193359487,17.910595301762495,122,minimize,2300309
pumpkin-v0/opt/n150_k10/instance_n150_k10_0008.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/150,SATISFIABLE,82,1802.12,1786.2,3836288,2386035810,1793.11333121,7576399,2143,9537,3836288,14.757864373060626,29.101826818007407,9.821609587184279,169,minimize,4033061
pumpkin-v0/opt/n150_k10/instance_n150_k10_0004.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/136,SATISFIABLE,8,1800.0,1800.0,3599012,2363410089,1799.614562245,7108527,1448,10060,3599012,13.502688237771922,43.60331418733808,14.93307302115136,127,minimize,5800913
pumpkin-v0/opt/n150_k10/instance_n150_k10_0010.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/143,UNKNOWN,0,1802.04,1777.87,2791454,1773658578,1793.806766351,5735337,1186,8238,2791454,14.175396048081035,58.703476037935786,24.72528689349708,120,minimize,
pumpkin-v0/opt/n150_k10/instance_n150_k10_0005.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/137,SATISFIABLE,32,1801.32,1790.71,3905754,2391159233,1799.472437005,8391493,1909,11510,3905754,12.97857750385713,27.433879604296635,9.69603077920422,136,minimize,476721
pumpkin-v0/opt/n150_k10/instance_n150_k10_0006.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/149,SATISFIABLE,49,1801.52,1790.52,3447579,2307140408,1797.986875966,6697102,1876,9545,3447579,13.717384286190397,44.67774139475846,16.989963101643212,128,minimize,3352156
pumpkin-v0/opt/n150_k10/instance_n150_k10_0015.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/139,SATISFIABLE,25,1801.3,1792.27,3578362,2512643449,1799.576019619,8819468,1955,14608,3578362,13.465363202493208,31.419346337793662,10.363287168821936,141,minimize,1682212
pumpkin-v0/opt/n150_k10/instance_n150_k10_0003.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/151,UNKNOWN,0,1802.31,1787.54,3598764,2203987124,1795.068499346,7218327,834,11502,3598764,11.43700309328425,30.29946892877666,12.07072205901804,127,minimize,
pumpkin-v0/opt/n20_k3/instance_n20_k3_0006.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/415,OPTIMAL,1,1.74,0.11,844,100093,0.038364122,1045,74,0,844,1.6943127962085307,2.345971563981043,3.3886255924170614,678,minimize,1045
pumpkin-v0/opt/n20_k3/instance_n20_k3_0012.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/399,OPTIMAL,1,1.82,0.13999999999999999,1230,177460,0.07380877,1456,81,0,1230,3.0788617886178864,5.4365853658536585,6.192682926829268,587,minimize,1456
pumpkin-v0/opt/n150_k10/instance_n150_k10_0017.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/145,UNKNOWN,0,1801.33,1791.9,3538904,2421080327,1799.694676475,7448785,1062,11463,3538904,11.905126276383875,34.364398977762605,12.58848050130775,123,minimize,
pumpkin-v0/opt/n20_k3/instance_n20_k3_0016.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/406,OPTIMAL,1,1.57,0.14,1072,147058,0.063598897,1304,74,0,1072,2.480410447761194,4.6184701492537314,4.400186567164179,659,minimize,1304
pumpkin-v0/opt/n20_k3/instance_n20_k3_0000.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/413,OPTIMAL,1,1.76,0.1,416,30739,0.014619392,514,67,0,416,1.3701923076923077,2.0625,2.1778846153846154,363,minimize,514
pumpkin-v0/opt/n20_k3/instance_n20_k3_0027.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/420,OPTIMAL,1,1.76,0.13,762,115317,0.047160041,897,66,0,762,1.7650918635170603,3.5026246719160103,3.1233595800524934,570,minimize,897
pumpkin-v0/opt/n20_k3/instance_n20_k3_0004.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/412,OPTIMAL,1,1.74,0.1,434,33697,0.016603342,538,61,0,434,1.2995391705069124,1.7857142857142858,2.122119815668203,386,minimize,538
pumpkin-v0/opt/n20_k3/instance_n20_k3_0011.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/398,OPTIMAL,1,1.05,0.14,951,117688,0.049366609,1166,74,0,951,2.173501577287066,3.6361724500525763,4.621451104100946,641,minimize,1166
pumpkin-v0/opt/n20_k3/instance_n20_k3_0026.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/403,OPTIMAL,1,1.65,0.14,935,182867,0.068215738,1117,62,0,935,1.6128342245989304,2.6310160427807485,4.221390374331551,742,minimize,1117
pumpkin-v0/opt/n20_k3/instance_n20_k3_0005.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/422,OPTIMAL,1,1.97,0.32999999999999996,3157,363662,0.25071548,4117,107,0,3157,6.1802343997465945,12.653785239151093,5.365536902122268,638,minimize,4117
pumpkin-v0/opt/n20_k3/instance_n20_k3_0020.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/424,OPTIMAL,1,1.78,0.11000000000000001,663,75943,0.030158319,889,82,0,663,2.4585218702865763,3.856711915535445,2.7586726998491704,403,minimize,889
pumpkin-v0/opt/n20_k3/instance_n20_k3_0018.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/408,OPTIMAL,1,1.46,0.11000000000000001,615,60465,0.025488423,745,67,0,615,1.3560975609756099,1.886178861788618,3.0959349593495933,519,minimize,745
pumpkin-v0/opt/n20_k3/instance_n20_k3_0025.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/405,OPTIMAL,1,1.5,0.11000000000000001,911,122515,0.036972674,1017,73,0,911,1.3413830954994512,1.6103183315038418,3.7541163556531285,804,minimize,1017
pumpkin-v0/opt/n20_k3/instance_n20_k3_0007.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/400,OPTIMAL,1,1.81,0.09,418,47647,0.0199617,552,68,0,418,1.5789473684210527,2.9473684210526314,2.6148325358851676,322,minimize,552
pumpkin-v0/opt/n20_k3/instance_n20_k3_0001.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/407,OPTIMAL,1,1.53,0.13,1055,143108,0.056704367,1220,65,0,1055,2.001895734597156,3.214218009478673,4.29478672985782,747,minimize,1220
pumpkin-v0/opt/n20_k3/instance_n20_k3_0015.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/410,OPTIMAL,1,1.7,0.1,1067,98994,0.030300429,1230,75,0,1067,1.330834114339269,1.6541705716963448,3.311152764761012,933,minimize,1230
pumpkin-v0/opt/n20_k3/instance_n20_k3_0029.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/423,OPTIMAL,1,1.9,0.18,1881,228992,0.100625762,2263,76,0,1881,4.471557682083998,8.030303030303031,6.50026581605529,547,minimize,2263
pumpkin-v0/opt/n20_k3/instance_n20_k3_0009.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/402,OPTIMAL,1,1.57,0.12,907,109455,0.043630469,1288,71,0,907,2.256890848952591,3.639470782800441,2.9669239250275634,569,minimize,1288
pumpkin-v0/opt/n20_k3/instance_n20_k3_0014.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/425,OPTIMAL,1,1.58,0.12,606,69697,0.028636138,802,84,0,606,2.0231023102310233,3.613861386138614,2.5165016501650164,415,minimize,802
pumpkin-v0/opt/n20_k3/instance_n20_k3_0024.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/418,OPTIMAL,1,1.62,0.12,997,135295,0.051704437,1179,74,0,997,1.8345035105315948,2.9267803410230693,3.3039117352056167,771,minimize,1179
pumpkin-v0/opt/n20_k3/instance_n20_k3_0017.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/411,OPTIMAL,1,1.77,0.09000000000000001,470,43164,0.01719812,593,63,0,470,1.2148936170212765,1.5446808510638297,2.0829787234042554,424,minimize,593
pumpkin-v0/opt/n20_k3/instance_n20_k3_0019.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/416,OPTIMAL,1,1.71,0.1,445,40299,0.017737002,584,66,0,445,1.5550561797752809,2.2112359550561798,2.6044943820224717,377,minimize,584
pumpkin-v0/opt/n20_k3/instance_n20_k3_0003.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/396,OPTIMAL,1,1.94,0.09,380,41043,0.016045402,507,62,0,380,1.3578947368421053,1.8421052631578947,2.126315789473684,331,minimize,507
pumpkin-v0/opt/n20_k3/instance_n20_k3_0021.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/417,OPTIMAL,1,1.7,0.11,524,49025,0.02126238,684,69,0,524,1.33206106870229,1.734732824427481,2.8797709923664123,443,minimize,684
pumpkin-v0/opt/n20_k3/instance_n20_k3_0013.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/421,OPTIMAL,1,1.89,0.12,639,75094,0.032933028,778,70,0,639,1.513302034428795,2.5461658841940533,4.233176838810642,506,minimize,778
pumpkin-v0/opt/n20_k3/instance_n20_k3_0023.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/401,OPTIMAL,1,1.57,0.09,514,68415,0.029170562,625,58,0,514,1.8463035019455254,3.632295719844358,2.67704280155642,375,minimize,625
pumpkin-v0/opt/n20_k3/instance_n20_k3_0028.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/404,OPTIMAL,1,1.51,0.08,501,50538,0.019610458,644,67,0,501,1.1696606786427146,1.3592814371257484,2.3233532934131738,465,minimize,644
pumpkin-v0/opt/n20_k3/instance_n20_k3_0008.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/409,OPTIMAL,1,1.71,0.11,440,59465,0.026520459,546,57,0,440,1.509090909090909,2.6113636363636363,2.1136363636363638,356,minimize,546
pumpkin-v0/opt/n20_k3/instance_n20_k3_0022.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/419,OPTIMAL,1,1.66,0.11,584,88100,0.039470699,766,71,0,584,2.1797945205479454,5.169520547945205,3.2636986301369864,376,minimize,766
pumpkin-v0/opt/n20_k3/instance_n20_k3_0010.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/414,OPTIMAL,1,1.64,0.12000000000000001,842,117201,0.048481131,1128,73,0,842,2.6080760095011875,5.589073634204276,3.982185273159145,458,minimize,1128
pumpkin-v0/opt/n20_k7/instance_n20_k7_0001.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/113,OPTIMAL,1,0.37,0.13,664,134129,0.071197903,881,72,0,664,3.8463855421686746,16.08433734939759,3.5481927710843375,322,minimize,881
pumpkin-v0/opt/n20_k7/instance_n20_k7_0017.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/126,OPTIMAL,1,2.13,1.93,11862,1106108,1.8656347100000001,14812,121,0,11862,10.005311077389985,36.14390490642388,13.2551003203507,378,minimize,14812
pumpkin-v0/opt/n20_k3/instance_n20_k3_0002.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/397,OPTIMAL,1,1.38,0.15,1402,205462,0.082279318,1660,75,0,1402,2.3523537803138375,3.7075606276747504,4.229671897289586,942,minimize,1660
pumpkin-v0/opt/n20_k7/instance_n20_k7_0026.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/119,OPTIMAL,1,0.65,0.36,2686,394679,0.2897252,3923,121,0,2686,5.822040208488459,29.339538346984362,8.417721518987342,355,minimize,3923
pumpkin-v0/opt/n20_k7/instance_n20_k7_0021.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/107,OPTIMAL,1,1.0,0.2,1348,174844,0.126219196,1904,84,0,1348,5.204005934718101,25.40652818991098,8.89540059347181,380,minimize,1904
pumpkin-v0/opt/n20_k7/instance_n20_k7_0012.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/122,OPTIMAL,1,0.57,0.16,987,152150,0.094514826,1389,94,0,987,4.035460992907802,24.038500506585613,8.25531914893617,377,minimize,1389
pumpkin-v0/opt/n20_k7/instance_n20_k7_0008.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/133,OPTIMAL,1,1.32,0.76,5812,674524,0.692309154,7649,98,0,5812,7.86424638678596,38.71249139710943,11.515141087405368,356,minimize,7649
pumpkin-v0/opt/n20_k7/instance_n20_k7_0020.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/117,OPTIMAL,1,1028.78,1023.58,4195352,310340316,1022.611230234,5090321,157,9150,4195352,12.233675744013851,44.73153861702188,23.577450473762394,336,minimize,26789
pumpkin-v0/opt/n20_k7/instance_n20_k7_0006.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/131,OPTIMAL,30,11.1,10.530000000000001,86835,7598392,10.428644839,111496,186,172,86835,9.07267806759947,21.212828928427477,9.873530258536304,491,minimize,22827
pumpkin-v0/opt/n20_k7/instance_n20_k7_0005.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/128,OPTIMAL,3,40.35,39.95,162951,12781718,39.941656334,214206,241,631,162951,11.885935035685574,53.74016115273917,25.8473406115949,417,minimize,27491
pumpkin-v0/opt/n20_k7/instance_n20_k7_0018.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/130,OPTIMAL,3,19.97,19.33,83491,6582674,19.278557822,113467,177,429,83491,12.423794181408775,32.496029512162984,18.44280221820316,371,minimize,14079
pumpkin-v0/opt/n20_k7/instance_n20_k7_0013.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/118,OPTIMAL,1,0.36,0.15,723,117535,0.075888911,951,82,0,723,3.495159059474412,19.994467496542185,5.65283540802213,314,minimize,951
pumpkin-v0/opt/n20_k7/instance_n20_k7_0019.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/127,OPTIMAL,9,22.49,22.11,109474,9670162,22.056268531,137867,222,386,109474,11.052697444141987,40.51166487019749,20.702258070409414,353,minimize,13174
pumpkin-v0/opt/n20_k7/instance_n20_k7_0000.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/110,OPTIMAL,1,0.49,0.19,1315,164708,0.117099774,1807,100,0,1315,5.684410646387833,22.138403041825097,5.014448669201521,363,minimize,1807
pumpkin-v0/opt/n20_k7/instance_n20_k7_0029.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/132,OPTIMAL,1,119.53,118.39,613960,41788461,118.305881554,803977,192,1622,613960,12.890844680435208,34.98410157013486,14.791108541273047,492,minimize,24607
pumpkin-v0/opt/n20_k7/instance_n20_k7_0015.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/111,OPTIMAL,2,7.16,6.94,33656,3066559,6.883449991,47496,196,123,33656,10.934840741621107,47.53541716187307,22.047896363204185,382,minimize,15739
pumpkin-v0/opt/n20_k7/instance_n20_k7_0024.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/123,OPTIMAL,1,0.44,0.26,1748,247644,0.183227662,2333,93,0,1748,6.233409610983982,24.59553775743707,8.073226544622425,376,minimize,2333
pumpkin-v0/opt/n20_k7/instance_n20_k7_0023.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/135,OPTIMAL,1,2.43,2.17,13018,1239629,2.103579947,17924,124,0,13018,8.713320018436011,40.54801044707328,15.270625288062682,375,minimize,17924
pumpkin-v0/opt/n20_k7/instance_n20_k7_0025.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/116,OPTIMAL,1,0.86,0.41000000000000003,4882,542113,0.343026692,5903,113,0,4882,5.984637443670627,14.960671855796805,6.4307660794756245,408,minimize,5903
pumpkin-v0/opt/n20_k7/instance_n20_k7_0014.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/112,OPTIMAL,31,50.63,49.980000000000004,177379,17177652,50.083059644,238078,185,1106,177379,12.549196917335198,50.28952694512879,24.874951375303727,389,minimize,13455
pumpkin-v0/opt/n20_k7/instance_n20_k7_0010.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/115,OPTIMAL,1,1.16,0.99,6188,681394,0.914100618,7509,100,0,6188,8.1669360051713,42.25436328377505,14.1590174531351,355,minimize,7509
pumpkin-v0/opt/n20_k7/instance_n20_k7_0011.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/114,OPTIMAL,3,2.33,2.1199999999999997,13632,1292325,2.056158952,19077,174,16,13632,9.372139084507042,40.367664319248824,16.309785798122064,360,minimize,14387
pumpkin-v0/opt/n20_k7/instance_n20_k7_0009.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/106,OPTIMAL,10,27.09,22.09,140331,11337391,21.990720015,168578,191,153,140331,8.762197946284143,24.385417334730032,11.155111842714724,357,minimize,12748
pumpkin-v0/opt/n20_k7/instance_n20_k7_0003.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/108,OPTIMAL,1,0.49,0.12,652,103275,0.052317083,945,89,0,652,3.2806748466257667,12.282208588957054,3.4846625766871164,331,minimize,945
pumpkin-v0/opt/n20_k7/instance_n20_k7_0027.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/134,OPTIMAL,4,15.98,15.690000000000001,76849,5526875,15.667299499,96502,197,157,76849,9.94149566032089,42.31027079077151,20.958151700087186,356,minimize,13675
pumpkin-v0/opt/n20_k7/instance_n20_k7_0016.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/120,OPTIMAL,1,0.68,0.21,1159,174380,0.129744604,1699,103,0,1159,4.996548748921484,29.26574633304573,8.71009490940466,334,minimize,1699
pumpkin-v0/opt/n20_k7/instance_n20_k7_0022.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/129,OPTIMAL,1,0.92,0.78,5957,780506,0.708234719,7903,108,0,5957,7.3142521403390965,35.019640758771196,10.334396508309553,376,minimize,7903
pumpkin-v0/opt/n20_k7/instance_n20_k7_0004.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/124,OPTIMAL,1,0.82,0.48000000000000004,3975,488532,0.414066841,5079,107,0,3975,7.554716981132075,33.577358490566034,11.964276729559748,386,minimize,5079
pumpkin-v0/opt/n20_k7/instance_n20_k7_0002.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/125,OPTIMAL,2,1.82,1.55,11180,1172346,1.489400366,14117,146,7,11180,9.952951699463327,38.42468694096601,11.878890876565295,404,minimize,12921
pumpkin-v0/opt/n20_k7/instance_n20_k7_0007.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/109,OPTIMAL,1,0.93,0.16,925,157586,0.092615367,1219,82,0,925,3.9902702702702704,24.083243243243242,7.836756756756757,312,minimize,1219
pumpkin-v0/opt/n20_k7/instance_n20_k7_0028.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/121,OPTIMAL,1,0.88,0.44,3181,419615,0.366795385,4049,124,0,3181,6.5721471235460545,29.155611442942472,10.224457717698836,427,minimize,4049
pumpkin-v0/opt/n50_k15/instance_n50_k15_0016.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/68,ERROR,92,979.69,917.49,97777,24605326,55.076742103,211448,1004,111,97777,12.754359409677122,192.94541661126848,70.68395430418197,200,minimize,
pumpkin-v0/opt/n50_k15/instance_n50_k15_0004.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/69,ERROR,17,1149.5,1116.5800000000002,102328,27053474,38.086664894,149933,612,23,102328,20.272203111562817,96.09477366898601,31.800660620748964,245,minimize,
pumpkin-v0/opt/n50_k15/instance_n50_k15_0008.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/72,ERROR,5,1032.85,994.87,65041,20365905,21.305322536,85176,487,13,65041,18.858612259959102,78.94192893713196,28.577558770621607,266,minimize,
pumpkin-v0/opt/n50_k15/instance_n50_k15_0007.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/80,ERROR,37,912.22,884.6400000000001,31866,8766391,8.418720535,70960,567,57,31866,14.194909935354296,81.18508755413293,20.753467645766648,200,minimize,
pumpkin-v0/opt/n50_k15/instance_n50_k15_0015.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/83,OPTIMAL,1,9.11,3.91,10311,4194640,3.8152808030000003,17198,579,2,10311,52.90679856463971,119.3954029677044,36.90000969838037,304,minimize,17198
pumpkin-v0/opt/n50_k15/instance_n50_k15_0005.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/79,ERROR,11,1607.69,1560.38,33035,8772331,8.580515443,56180,619,24,33035,21.930619040411685,62.83871651278947,15.699409716966853,294,minimize,
pumpkin-v0/opt/n50_k15/instance_n50_k15_0019.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/67,ERROR,51,1547.8,1506.6899999999998,178894,34907972,47.825973014,284016,901,69,178894,17.011895312307846,54.65865260992543,16.064574552528313,220,minimize,
pumpkin-v0/opt/n50_k15/instance_n50_k15_0001.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/64,ERROR,12,1198.33,1191.32,67994,16252275,20.897784504,100176,596,19,67994,19.29930582110186,81.1349677912757,25.048680765949936,293,minimize,
pumpkin-v0/opt/n50_k15/instance_n50_k15_0014.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/77,ERROR,82,1472.81,1404.75,97916,20022422,21.286145314,200568,904,128,97916,8.817374075738387,37.84703215000613,11.285877691082153,198,minimize,
pumpkin-v0/opt/n50_k15/instance_n50_k15_0000.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/66,ERROR,47,1391.74,1355.3799999999999,121121,33118593,45.11561104,191718,781,67,121121,14.322858959222595,85.81696815581113,26.512206801462998,217,minimize,
pumpkin-v0/opt/n50_k15/instance_n50_k15_0017.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/81,ERROR,101,1064.73,1057.1100000000001,58770,15394283,26.604690053,175916,981,122,58770,12.040428790199082,148.59145822698656,49.76544155181215,231,minimize,
pumpkin-v0/opt/n50_k15/instance_n50_k15_0023.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/62,ERROR,92,1449.87,1275.6399999999999,82094,20328787,43.878045493,197039,991,126,82094,11.324384242453773,144.51728506346385,61.30579579506419,220,minimize,
pumpkin-v0/opt/n50_k15/instance_n50_k15_0011.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/84,ERROR,91,1043.9,1037.47,84100,25468083,42.472714463,193255,983,115,84100,12.905624256837099,155.17502972651604,41.70174791914388,181,minimize,
pumpkin-v0/opt/n50_k15/instance_n50_k15_0018.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/70,ERROR,109,1194.62,1181.34,35697,11781026,15.756555701,168308,1063,127,35697,12.97190240076197,140.91186934476286,47.68532369666919,194,minimize,
pumpkin-v0/opt/n50_k15/instance_n50_k15_0020.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/63,ERROR,74,1560.68,1533.05,21159,6791764,8.16181874,106045,1009,88,21159,10.922349827496573,96.57261685334846,27.828489059029256,220,minimize,
pumpkin-v0/opt/n50_k15/instance_n50_k15_0013.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/82,ERROR,7,1211.96,1151.6399999999999,148332,36055793,52.418279136,204307,675,10,148332,30.657666585767064,98.5749871908961,35.18920394790066,262,minimize,
pumpkin-v0/opt/n50_k15/instance_n50_k15_0009.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/78,ERROR,37,1505.62,1476.8799999999999,158864,38856159,59.47409976,232265,623,76,158864,12.465253298418773,86.23764981367711,27.61827726860711,205,minimize,
pumpkin-v0/opt/n50_k15/instance_n50_k15_0010.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/61,OPTIMAL,139,42.18,41.760000000000005,79463,19956905,41.323298278,216952,993,192,79463,10.178070296867725,170.14644551552294,62.5848508110693,233,minimize,16362
pumpkin-v0/opt/n50_k15/instance_n50_k15_0024.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/74,ERROR,51,1014.09,991.37,53069,14349979,25.381215648,110805,775,76,53069,10.575477208916693,153.78081365769094,49.935046825830526,205,minimize,
pumpkin-v0/opt/n50_k15/instance_n50_k15_0021.fzn,experiments/20260602-11.16.13.665988-pumpkin-v0/65,ERROR,102,1169.84,1104.21,56283,14517568,27.111950391,162914,856,139,56283,10.724446102730843,136.3779471598884,47.80281790238615,209,minimize,
